date,OT,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2022-12-03 00:00:00,212,333,106,343,8,30,1.18,30
2022-12-04 00:00:00,238,334,122,376,10,42,2.06,30
2022-12-05 00:00:00,233,334,125,372,8,39,1.61,30
2022-12-06 00:00:00,249,334,119,384,10,31,1.05,29
2022-12-07 00:00:00,229,325,129,369,10,40,1.13,26
2022-12-08 00:00:00,252,331,143,386,11,42,1.91,23
2022-12-09 00:00:00,212,306,128,345,8,32,1.4,34
2022-12-10 00:00:00,181,326,109,311,4,35,1.71,32
2022-12-11 00:00:00,171,325,100,287,5,40,1.87,27
2022-12-12 00:00:00,167,299,98,276,5,44,2.24,25
2022-12-13 00:00:00,173,325,111,286,5,44,2.44,25
2022-12-14 00:00:00,177,331,120,295,6,49,2.4,24
2022-12-15 00:00:00,158,327,92,260,5,33,1.48,37
2022-12-16 00:00:00,144,331,80,238,5,33,1.34,33
2022-12-17 00:00:00,116,332,64,182,5,31,1.37,39
2022-12-18 00:00:00,104,329,65,152,5,36,1.66,35
2022-12-19 00:00:00,115,315,73,176,6,33,1.6,40
2022-12-20 00:00:00,106,269,67,161,5,33,1.66,37
2022-12-21 00:00:00,107,283,72,162,6,38,2.09,32
2022-12-22 00:00:00,107,310,67,164,6,37,1.45,37
2022-12-23 00:00:00,118,312,78,184,7,47,2.04,32
2022-12-24 00:00:00,118,304,85,180,8,46,2.16,36
2022-12-25 00:00:00,110,313,77,167,8,41,1.93,44
2022-12-26 00:00:00,123,316,88,180,8,44,2.25,38
2022-12-27 00:00:00,129,280,95,190,10,49,2.5,35
2022-12-28 00:00:00,112,257,78,170,8,41,1.73,41
2022-12-29 00:00:00,124,283,88,182,9,50,2.54,31
2022-12-30 00:00:00,121,272,88,177,8,52,2.13,32
2022-12-31 00:00:00,99,231,68,144,8,45,1.49,36
2023-01-01 00:00:00,95,210,69,132,11,52,1.87,33
2023-01-02 00:00:00,111,255,82,150,9,54,2.26,33
2023-01-03 00:00:00,105,241,75,145,9,56,2.06,28
2023-01-04 00:00:00,99,212,72,140,10,53,1.92,37
2023-01-05 00:00:00,120,218,88,165,14,64,2.46,35
2023-01-06 00:00:00,122,196,92,157,14,65,2.64,28
2023-01-07 00:00:00,103,199,74,131,13,59,2.43,26
2023-01-08 00:00:00,101,218,72,141,14,61,2.2,28
2023-01-09 00:00:00,123,260,91,173,16,69,2.9,29
2023-01-10 00:00:00,118,263,86,161,13,58,2.63,28
2023-01-11 00:00:00,114,225,86,155,15,61,2.42,34
2023-01-12 00:00:00,157,262,75,234,9,28,1.25,59
2023-01-13 00:00:00,391,335,111,518,5,14,0.55,62
2023-01-14 00:00:00,249,334,75,368,5,33,1.45,43
2023-01-15 00:00:00,197,333,64,325,5,26,0.81,47
2023-01-16 00:00:00,177,328,70,303,5,29,1.53,47
2023-01-17 00:00:00,162,321,74,273,6,34,1.25,43
2023-01-18 00:00:00,137,310,67,224,6,34,1.01,47
2023-01-19 00:00:00,157,324,97,255,8,43,1.23,39
2023-01-20 00:00:00,137,324,86,222,7,39,0.94,50
2023-01-21 00:00:00,130,287,90,201,10,41,1.25,48
2023-01-22 00:00:00,190,272,136,274,19,36,1.41,54
2023-01-23 00:00:00,149,290,94,244,7,32,1.19,64
2023-01-24 00:00:00,163,332,99,268,7,37,1.33,51
2023-01-25 00:00:00,146,331,83,242,7,36,1.07,54
2023-01-26 00:00:00,137,326,82,225,8,39,1.2,50
2023-01-27 00:00:00,146,328,88,241,8,38,1.27,58
2023-01-28 00:00:00,131,329,80,212,9,42,1.27,54
2023-01-29 00:00:00,112,321,72,174,9,46,1.34,50
2023-01-30 00:00:00,101,272,72,145,9,45,1.48,51
2023-01-31 00:00:00,105,246,77,154,9,45,1.43,53
2023-02-01 00:00:00,111,250,83,144,10,56,1.82,41
2023-02-02 00:00:00,84,272,60,115,9,42,1.28,59
2023-02-03 00:00:00,80,267,58,104,9,42,1.08,60
2023-02-04 00:00:00,88,228,63,118,10,43,0.95,61
2023-02-05 00:00:00,114,238,82,155,15,52,1.37,53
2023-02-06 00:00:00,118,234,88,167,13,46,1.3,54
2023-02-07 00:00:00,89,220,60,126,9,47,1.15,44
2023-02-08 00:00:00,76,202,49,99,7,38,0.97,55
2023-02-09 00:00:00,73,246,40,96,8,37,0.83,56
2023-02-10 00:00:00,93,262,61,135,9,49,1.09,44
2023-02-11 00:00:00,105,282,58,160,9,41,1.0,53
2023-02-12 00:00:00,125,324,47,201,6,29,0.79,59
2023-02-13 00:00:00,149,335,49,236,5,23,0.62,65
2023-02-14 00:00:00,165,335,66,274,7,37,1.0,53
2023-02-15 00:00:00,151,330,69,250,7,39,1.06,47
2023-02-16 00:00:00,118,312,55,186,8,38,0.88,53
2023-02-17 00:00:00,117,285,69,180,7,41,1.21,50
2023-02-18 00:00:00,78,184,42,106,5,24,0.65,62
2023-02-19 00:00:00,82,256,45,114,5,32,0.78,48
2023-02-20 00:00:00,59,152,30,73,5,20,0.62,62
2023-02-21 00:00:00,68,255,34,89,5,26,0.67,61
2023-02-22 00:00:00,82,290,43,114,6,39,0.95,49
2023-02-23 00:00:00,82,250,50,114,7,42,1.12,46
2023-02-24 00:00:00,83,273,55,110,7,44,1.04,52
2023-02-25 00:00:00,96,287,62,132,8,49,1.35,46
2023-02-26 00:00:00,113,296,70,171,8,47,1.4,50
2023-02-27 00:00:00,105,281,56,161,8,41,1.02,57
2023-02-28 00:00:00,190,336,67,297,6,28,0.64,74
2023-03-01 00:00:00,191,337,79,302,6,40,0.9,57
2023-03-02 00:00:00,110,308,58,170,6,40,0.9,56
2023-03-03 00:00:00,90,258,50,130,6,41,0.87,55
2023-03-04 00:00:00,98,272,56,145,7,46,0.96,58
2023-03-05 00:00:00,91,244,52,133,7,52,0.98,61
2023-03-06 00:00:00,88,260,55,126,6,41,0.84,69
2023-03-07 00:00:00,85,242,53,119,8,56,1.14,54
2023-03-08 00:00:00,80,212,48,108,6,44,1.01,47
2023-03-09 00:00:00,73,180,40,96,6,44,0.87,60
2023-03-10 00:00:00,257,334,160,802,5,39,0.87,59
2023-03-11 00:00:00,483,335,409,1639,5,23,0.58,69
2023-03-12 00:00:00,390,334,182,541,6,43,0.83,53
2023-03-13 00:00:00,299,333,133,427,6,41,0.88,63
2023-03-14 00:00:00,111,306,53,173,6,31,0.64,71
2023-03-15 00:00:00,136,299,64,220,6,24,0.47,78
2023-03-16 00:00:00,211,336,94,334,5,32,0.57,62
2023-03-17 00:00:00,138,325,71,226,6,27,0.5,68
2023-03-18 00:00:00,117,330,57,185,9,31,0.52,70
2023-03-19 00:00:00,248,337,82,469,6,30,0.63,78
2023-03-20 00:00:00,402,337,206,875,5,21,0.37,92
2023-03-21 00:00:00,494,330,214,864,8,44,0.74,59
2023-03-22 00:00:00,500,337,193,753,7,46,0.75,56
2023-03-23 00:00:00,431,333,147,547,6,45,0.75,60
2023-03-24 00:00:00,224,327,98,352,7,28,0.39,63
2023-03-25 00:00:00,171,333,84,293,8,34,0.39,59
2023-03-26 00:00:00,172,334,87,288,7,46,0.54,51
2023-03-27 00:00:00,145,334,71,241,6,46,0.5,51
2023-03-28 00:00:00,138,333,51,227,5,36,0.33,60
2023-03-29 00:00:00,129,331,48,208,5,30,0.26,66
2023-03-30 00:00:00,113,327,44,177,6,25,0.25,79
2023-03-31 00:00:00,115,326,44,170,7,38,0.48,71
2023-04-01 00:00:00,172,329,37,256,5,15,0.19,95
2023-04-02 00:00:00,398,336,191,876,5,18,0.22,87
2023-04-03 00:00:00,426,337,152,665,6,35,0.44,62
2023-04-04 00:00:00,500,337,521,2421,5,8,0.2,80
2023-04-05 00:00:00,500,336,220,1071,5,14,0.28,83
2023-04-06 00:00:00,500,336,275,1221,4,35,0.52,50
2023-04-07 00:00:00,500,336,326,1359,5,34,0.43,41
2023-04-08 00:00:00,500,336,290,1154,6,43,0.71,44
2023-04-09 00:00:00,428,335,174,719,5,31,0.48,65
2023-04-10 00:00:00,371,335,130,594,4,26,0.54,73
2023-04-11 00:00:00,439,328,147,593,5,23,0.5,72
2023-04-12 00:00:00,165,209,44,255,4,17,0.51,93
2023-04-13 00:00:00,211,302,53,309,4,15,0.47,96
2023-04-14 00:00:00,188,303,78,311,5,39,0.65,69
2023-04-15 00:00:00,164,295,67,273,6,41,0.54,72
2023-04-16 00:00:00,128,322,55,209,6,40,0.61,68
2023-04-17 00:00:00,311,337,74,444,4,29,0.41,75
2023-04-18 00:00:00,97,291,39,142,4,42,0.49,54
2023-04-19 00:00:00,318,324,225,986,4,11,0.27,79
2023-04-20 00:00:00,494,333,254,1003,4,11,0.3,76
2023-04-21 00:00:00,500,337,231,828,6,15,0.31,70
2023-04-22 00:00:00,430,337,196,709,5,25,0.37,56
2023-04-23 00:00:00,81,327,39,112,6,17,0.36,84
2023-04-24 00:00:00,175,337,52,257,6,26,0.45,76
2023-04-25 00:00:00,134,337,44,212,7,32,0.55,71
2023-04-26 00:00:00,110,329,33,147,5,15,0.41,98
2023-04-27 00:00:00,106,325,36,138,6,15,0.44,96
2023-04-28 00:00:00,110,291,50,170,7,36,0.49,72
2023-04-29 00:00:00,116,302,55,182,8,41,0.49,62
2023-04-30 00:00:00,79,257,39,108,7,18,0.39,85
2023-05-01 00:00:00,66,182,29,83,7,38,0.52,74
2023-05-02 00:00:00,70,253,23,91,7,24,0.4,91
2023-05-03 00:00:00,149,335,39,229,8,7,0.29,110
2023-05-04 00:00:00,179,333,57,291,7,6,0.35,94
2023-05-05 00:00:00,45,259,21,48,7,8,0.28,101
2023-05-06 00:00:00,46,256,20,49,6,11,0.38,91
2023-05-07 00:00:00,69,332,23,90,6,11,0.43,98
2023-05-08 00:00:00,93,334,29,136,6,28,0.51,79
2023-05-09 00:00:00,101,336,33,153,6,38,0.61,69
2023-05-10 00:00:00,72,329,25,94,7,16,0.45,97
2023-05-11 00:00:00,84,333,32,118,7,39,0.73,67
2023-05-12 00:00:00,80,330,31,110,7,31,0.49,80
2023-05-13 00:00:00,75,318,29,100,7,35,0.42,76
2023-05-14 00:00:00,49,114,16,55,6,22,0.43,89
2023-05-15 00:00:00,46,87,18,48,8,31,0.58,87
2023-05-16 00:00:00,52,141,19,55,8,35,0.57,77
2023-05-17 00:00:00,91,333,37,132,7,18,0.4,95
2023-05-18 00:00:00,113,334,56,175,8,28,0.5,80
2023-05-19 00:00:00,98,309,43,141,7,28,0.53,76
2023-05-20 00:00:00,86,247,43,123,7,16,0.44,82
2023-05-21 00:00:00,92,270,49,134,7,12,0.34,87
2023-05-22 00:00:00,84,301,38,118,6,14,0.24,90
2023-05-23 00:00:00,89,324,38,128,7,22,0.35,86
2023-05-24 00:00:00,81,324,25,102,6,13,0.28,98
2023-05-25 00:00:00,70,310,36,91,6,8,0.25,96
2023-05-26 00:00:00,55,238,28,61,8,12,0.22,91
2023-05-27 00:00:00,78,334,31,100,7,15,0.26,96
2023-05-28 00:00:00,174,337,62,253,7,9,0.24,98
2023-05-29 00:00:00,40,192,15,40,7,7,0.25,107
2023-05-30 00:00:00,45,221,16,47,7,10,0.3,103
2023-05-31 00:00:00,66,313,24,84,8,33,0.43,80
